day,name,Job_Size_Max_Core_Count,Job_Size_Min_Core_Count,Job_Size_Per_Job_Core_Count,Number_of_Jobs_Running,Number_of_Jobs_Started,Number_of_Jobs_Submitted,Wait_Hours_Per_Job,Wall_Hours_Per_Job,Wall_Hours_Total,Wait_Hours_Total
27,Raichu,1,0,0,0,0,0,0,0.0188914,1.32366,0
27,Raticate,0,0,0,0,0,0,0.0128206,0.0377164,6.8363,0
27,Rattata,2,0,0,0,0,0,0,0,0,1.48087
27,Sandshrew,2,0,0,0,0,0,0.0458474,0.0351898,0,0
27,Sandslash,0,0,0,0,0,0,0,0,6.83775,1.90057
27,Spearow,0,0,0,0,0,0,0.0430472,0,8.46693,4.18553
27,Squirtle,1,0,0,0,0,0,0,0,1.44405,4.51052
27,Venomoth,0,0,0,0,0,0,0.0287433,0,0.0584431,0
27,Venonat,1,0,0,0,0,0,0,0,8.11172,4.39149
27,Venusaur,1,0,0,0,0,0,0.0159978,0.0567705,0,0
27,Vileplume,0,0,0,0,0,0,0.00589942,0,1.42573,0.0910994
27,Vulpix,0,0,0,0,0,0,0.0847254,0.0521724,0,0
27,Wartortle,1,1,1,1,1,1,0.000025,0.859793,2.39493,2.48307
27,Weedle,1,1,1,1,1,1,0.163327,1.70171,13.6137,10.9508
27,Wigglytuff,1,1,1,1,0,0,0,3,14.6943,5.31422
27,Zubat,2,1,1,4,4,4,0.0000155175,0.303587,7.71529,1.82507
28,Arbok,3,2,2,1,0,0,0,1.5504,4.35641,3.07993
28,Beedrill,0,0,0,0,0,0,0.0469802,0.0144393,4.09876,3.07993
28,Blastoise,1,1,1,1,1,1,0.0732845,1.02298,1.99834,0
28,Bulbasaur,0,0,0,0,0,0,0.0245587,0.0493096,5.23749,0
28,Butterfree,0,0,0,0,0,0,0,0,0.361051,3.07993
28,Caterpie,1,0,0,0,0,0,0.0436998,0,1.40306,0
28,Charizard,1,0,0,0,0,0,0,0.0486815,0,0
28,Charmander,1,0,0,0,0,0,0,0.0126288,0.837148,0.376921
28,Charmeleon,0,0,0,0,0,0,0,0,0,0
28,Clefable,1,1,1,1,0,0,0.0635676,3,3,0
28,Clefairy,1,1,1,1,1,1,0,0.279287,1.07076,0.636232
28,Diglett,2,0,0,0,0,0,0.00205207,0,0,0
28,Dugtrio,0,0,0,0,0,0,0,0,8.51014,0
28,Ekans,1,1,1,2185,2182,2182,0.0000251188,0.0155355,119.948,0.438375
28,Fearow,1,1,1,1,0,0,0,3.01195,6.80593,0
28,Gloom,2,0,0,0,0,0,0,0.0282447,0,3.07993
28,Golbat,2,1,1,1,1,1,0.0320115,1.02717,7.33361,1.71892
28,Golduck,3,1,1,4,2,2,0.0000163463,0.722385,26.393,0.0002125
28,Ivysaur,2,0,0,0,0,0,0,0,3.98299,2.21234
28,Jigglypuff,1,1,1,1,1,1,0,0.0106625,0.021325,0
28,Kakuna,1,0,0,0,0,0,0,0,0,1.06796
28,Mankey,0,0,0,0,0,0,0,0,0,3.07993
28,Meowth,0,0,0,0,0,0,0.0453383,0.00225981,7.2046,0
28,Metapod,2,0,0,0,0,0,0.0511522,0,0.196374,2.33086
28,Nidoking,2,0,0,0,0,0,0.0217689,0.0573339,0,3.07993
28,Nidoqueen,1,0,0,0,0,0,0.00467785,0.0609061,0,3.07993
28,Nidorina,0,0,0,0,0,0,0.00615154,0.0444755,0,0
28,Nidorino,1,0,0,0,0,0,0.00627658,0,4.81959,0
28,Ninetales,0,0,0,0,0,0,0,0.0141486,0.90476,3.07993
28,Oddish,1,1,1,8,3,3,0.000178948,1.33472,78.7485,3.08332
28,Paras,2,1,1,1,0,0,0,2.23997,5.79523,1.15904
28,Parasect,2,0,0,0,0,0,0,0,0,1.64615
28,Persian,0,0,0,0,0,0,0,0.0628167,0,2.36637
28,Pidgeot,1,0,0,0,0,0,0.0576502,0,7.60575,0
28,Pidgeotto,1,1,1,3,0,0,0.0184439,2.86363,51.5454,0
28,Pidgey,1,0,0,0,0,0,0,0.0083799,0.04932,0
28,Pikachu,2,0,0,0,0,0,0.0121819,0.0239157,0.487386,0.671499
28,Primeape,1,0,0,0,0,0,0,0,4.94429,3.07993
28,Psyduck,1,0,0,0,0,0,0,0.0295304,0,2.66401
28,Raichu,0,0,0,0,0,0,0,0.0600435,4.04291,0
28,Raticate,0,0,0,0,0,0,0,0,0,0
28,Rattata,0,0,0,0,0,0,0,0,0,0
28,Sandshrew,0,0,0,0,0,0,0,0.0086264,6.29463,1.07929
28,Sandslash,0,0,0,0,0,0,0.018898,0.0348337,0,0
28,Spearow,0,0,0,0,0,0,0,0.00440408,0.58016,2.14451
28,Squirtle,2,0,0,0,0,0,0.0196794,0,0,0
28,Venomoth,2,0,0,0,0,0,0,0,9.33147,0
28,Venonat,1,0,0,0,0,0,0.0195018,0.0309235,0,3.07993
28,Venusaur,0,0,0,0,0,0,0,0.0350668,0,0
28,Vileplume,0,0,0,0,0,0,0,0,2.06769,2.16203
28,Vulpix,0,0,0,0,0,0,0.00194359,0,0,3.07993
28,Wartortle,1,1,1,1,0,0,0,3,3,3.07993
28,Weedle,1,1,1,1,0,0,0.0585226,1.79385,11.0226,0
28,Wigglytuff,1,1,1,2,1,1,0.0310011,1.86662,24.7849,0.306757
28,Zubat,3,1,1,2,1,1,1.02664,1.47302,13.2571,5.31154
29,Arbok,3,3,3,1,0,0,0,3,3,0.396802
29,Beedrill,1,0,0,0,0,0,0,0,0.735869,0
29,Blastoise,1,1,1,1,1,1,0.0144724,0.610213,0.737315,0.468947
29,Bulbasaur,0,0,0,0,0,0,0.0144724,0,0,0
29,Butterfree,1,0,0,0,0,0,0.0101959,0.00165156,0,0
29,Caterpie,0,0,0,0,0,0,0,0.0506197,0,0.7069
29,Charizard,1,0,0,0,0,0,0.0144724,0,0.700091,0.7069
29,Charmander,1,0,0,0,0,0,0.0144724,0.00017503,7.83904,0
29,Charmeleon,0,0,0,0,0,0,0,0,0,0
29,Clefable,1,1,1,1,0,0,0.0144724,0.955951,6.44745,0.7069
29,Clefairy,1,1,1,1,1,1,0.0144724,0.1558,9.90306,0
29,Diglett,0,0,0,0,0,0,0,0.0131562,0,0.7069
29,Dugtrio,1,1,1,1,1,1,0.0144163,0.954593,1.75268,0
29,Ekans,1,1,1,1431,1421,1421,0.0145346,0.0198274,227.69,1.4138
29,Fearow,1,1,1,1,1,1,0,1.01834,5.22557,0
29,Gloom,0,0,0,0,0,0,0,0.0618779,0.225038,0.7069
29,Golbat,2,1,1,1,0,0,0.0144724,3,6,0
29,Golduck,3,2,3,1,1,1,0.0106632,0.385792,3.51189,0.00015
29,Ivysaur,0,0,0,0,0,0,0,0.0460081,0,0.7069
29,Jigglypuff,2,1,1,1,1,1,0.00318817,1.09141,9.92556,0.725688
29,Kakuna,2,0,0,0,0,0,0,0,0,0.7069
29,Mankey,1,0,0,0,0,0,0,0.00501049,0,0
29,Meowth,1,0,0,0,0,0,0,0.0605143,3.16817,0.7069
29,Metapod,0,0,0,0,0,0,0,0,0,0
29,Nidoking,1,0,0,0,0,0,0,0,0,0.7069
29,Nidoqueen,0,0,0,0,0,0,0.0144724,0,9.67725,0.7069
29,Nidorina,1,0,0,0,0,0,0.0144724,0.00223613,4.70533,0.7069
29,Nidorino,0,0,0,0,0,0,0,0.0268092,1.02355,0.00729226
29,Ninetales,1,0,0,0,0,0,0.0000216923,0,0,0.7069
29,Oddish,2,1,1,6,3,3,0.0144724,1.8755,86.273,0.981875
29,Paras,1,0,0,0,0,0,0.000799449,0,0,0.7069
29,Parasect,1,0,0,0,0,0,0,0,2.33845,0
29,Persian,0,0,0,0,0,0,0.0141377,0,0,0.7069
29,Pidgeot,0,0,0,0,0,0,0,0,1.87196,0.7069
29,Pidgeotto,1,1,1,2,0,0,0,2.82322,46.4929,0.7069
29,Pidgey,2,0,0,0,0,0,0.0144724,0,5.41904,0
29,Pikachu,0,0,0,0,0,0,0.0144724,0,4.8325,0.7069
29,Primeape,0,0,0,0,0,0,0.0144724,0,0,0
29,Psyduck,1,1,1,1,1,1,0.00660157,0.0555161,7.03363,0
29,Raichu,0,0,0,0,0,0,0,0,7.04664,0
29,Raticate,0,0,0,0,0,0,0.0144724,0.0192139,0,0.7069
29,Rattata,0,0,0,0,0,0,0,0,0,0.7069
29,Sandshrew,0,0,0,0,0,0,0.0144724,0,0.164844,0.7069
29,Sandslash,0,0,0,0,0,0,0,0.013741,4.80146,0.111623
29,Spearow,0,0,0,0,0,0,0,0.0355684,9.0364,0
29,Squirtle,1,0,0,0,0,0,0,0,0,0.7069
29,Venomoth,2,0,0,0,0,0,0,0,2.88638,0.7069
29,Venonat,0,0,0,0,0,0,0.0144724,0,3.86014,0
29,Venusaur,0,0,0,0,0,0,0,0.000381766,0,0
29,Vileplume,0,0,0,0,0,0,0.0144724,0.000461918,1.50933,0.7069
29,Vulpix,1,0,0,0,0,0,0,0,0,0.7069
29,Wartortle,1,1,1,2,1,1,0.00306419,0.198943,1.79049,0.0039625
29,Weedle,1,1,1,1,0,0,0,1.67856,9.2728,0
29,Wigglytuff,2,1,1,1,0,0,0.00175122,3,29.0797,0
29,Zubat,3,1,1,1,1,1,0.0144724,1.41553,8.40018,0.7069
30,Arbok,3,3,3,1,0,0,0,3.04833,3.92614,0
30,Beedrill,1,0,0,0,0,0,0.0000375,0.00564968,0,0
30,Blastoise,1,1,1,1,0,0,0.0000375,2.26171,2.24746,0.0482
30,Bulbasaur,0,0,0,0,0,0,0,0.0167839,0,0
30,Butterfree,0,0,0,0,0,0,0.0000375,0,0,0.0482
30,Caterpie,2,0,0,0,0,0,0.0000375,0,4.76896,0
30,Charizard,0,0,0,0,0,0,0.0000375,0.0658626,0.802022,0.0482
30,Charmander,0,0,0,0,0,0,0,0,4.70293,0
30,Charmeleon,0,0,0,0,0,0,0.0000375,0.01639,2.03622,0.0482
30,Clefable,2,0,0,0,0,0,0,0.030162,0,0
30,Clefairy,0,0,0,0,0,0,0,0,5.99166,0
30,Diglett,1,1,1,1,1,1,0,0.0651219,0.140475,0
30,Dugtrio,1,1,1,1,1,1,0.000015,1.05913,10.8994,0.048275
30,Ekans,2,1,1,275,265,265,0.00002279,0.0971951,146.849,0.0482
30,Fearow,1,0,0,0,0,0,0.0000375,0.0430777,0,0.0482
30,Gloom,0,0,0,0,0,0,0.0000375,0.0732879,0,0
30,Golbat,3,1,1,7,6,6,0.0000132813,0.135871,9.02121,0.0488375
30,Golduck,4,3,3,1,1,1,0.00005625,0.13565,4.31841,0.00015
30,Ivysaur,0,0,0,0,0,0,0.0000375,0.0949461,0,0.0482
30,Jigglypuff,1,1,1,1,0,0,0.0000375,1.70146,10.2087,0
30,Kakuna,1,0,0,0,0,0,0.0000375,0.0242664,0,0.0482
30,Mankey,1,1,1,1,1,1,0.000075,0.255,7.71194,0.048275
30,Meowth,0,0,0,0,0,0,0.0000375,0.0280843,0,0.0482
30,Metapod,0,0,0,0,0,0,0,0,2.36749,0.0482
30,Nidoking,3,0,0,0,0,0,0,0,2.43749,0.0482
30,Nidoqueen,0,0,0,0,0,0,0.0000375,0,0,0
30,Nidorina,1,0,0,0,0,0,0.0000375,0.0613034,0,0
30,Nidorino,0,0,0,0,0,0,0,0,3.23994,0
30,Ninetales,2,0,0,0,0,0,0,0.0000217846,0,0.0482
30,Oddish,1,1,1,10,5,5,0.000054375,1.2743,93.2518,0.000675
30,Paras,0,0,0,0,0,0,0.0000375,0.0407859,0,0
30,Parasect,1,0,0,0,0,0,0,0,0,0
30,Persian,0,0,0,0,0,0,0.0000375,0,0,0.0482
30,Pidgeot,2,0,0,0,0,0,0.0000375,0.0311087,0,0.0482
30,Pidgeotto,2,1,1,2,0,0,0.0000375,2.13941,28.4527,0
30,Pidgey,2,0,0,0,0,0,0,0.0461946,0,0
30,Pikachu,0,0,0,0,0,0,0,0,0,0.0482
30,Primeape,0,0,0,0,0,0,0,0,6.28558,0
30,Psyduck,0,0,0,0,0,0,0,0.00904786,0.230789,0
30,Raichu,0,0,0,0,0,0,0,0,2.35336,0.0482
30,Raticate,0,0,0,0,0,0,0,0,4.32881,0
30,Rattata,1,0,0,0,0,0,0.0000375,0,0,0
30,Sandshrew,2,0,0,0,0,0,0.0000375,0.0462442,0,0
30,Sandslash,2,0,0,0,0,0,0,0,2.01416,0
30,Spearow,1,0,0,0,0,0,0,0.00174511,0,0.0482
30,Squirtle,0,0,0,0,0,0,0,0,3.20857,0.0482
30,Venomoth,1,0,0,0,0,0,0.0000375,0,6.27837,0.0482
30,Venonat,2,0,0,0,0,0,0.0000375,0,0,0.0482
30,Venusaur,0,0,0,0,0,0,0,0,0,0
30,Vileplume,1,0,0,0,0,0,0,0.0109492,2.04532,0
30,Vulpix,1,0,0,0,0,0,0.0000375,0,0.489017,0
30,Wartortle,0,0,0,0,0,0,0,0,0.550429,0.0482
30,Weedle,1,1,1,1,0,0,0.0000375,0.0802996,0.131346,0
30,Wigglytuff,1,1,1,1,0,0,0,3.01107,24,0
30,Zubat,2,1,1,2,2,2,0.00005875,0.625702,8.98044,0.0002125
31,Arbok,3,3,3,1,0,0,0,3,6.57738,0
31,Beedrill,0,0,0,0,0,0,0,0,2.22536,0
31,Blastoise,3,0,0,0,0,0,0.0000375,0.0252963,0,0
31,Bulbasaur,2,0,0,0,0,0,0.0000375,0.0194697,0,0.0007375
31,Butterfree,0,0,0,0,0,0,0.0000375,0.0146312,6.44611,0
31,Caterpie,2,0,0,0,0,0,0,0.00927384,0,0
31,Charizard,1,0,0,0,0,0,0,0.0101119,0,0.0007375
31,Charmander,1,0,0,0,0,0,0,0,0,0.0007375
31,Charmeleon,2,0,0,0,0,0,0,0,0,0
31,Clefable,0,0,0,0,0,0,0,0,6.0037,0
31,Clefairy,2,0,0,0,0,0,0,0,6.64338,0.0007375
31,Diglett,0,0,0,0,0,0,0.0000375,0.0731045,0,0.0007375
31,Dugtrio,1,1,1,1,0,0,0,0.731981,1.46396,0.0007375
31,Ekans,1,1,1,4,0,0,0.0000375,2.99999,77.9998,0.0007375
31,Fearow,1,0,0,0,0,0,0.0000375,0,0,0
31,Gloom,0,0,0,0,0,0,0,0.0168493,0,0
31,Golbat,3,1,1,2,2,2,0.00000865375,0.488027,9.63145,0.0001125
31,Golduck,4,3,3,1,1,1,0.000075,0.147431,0.703191,0.000075
31,Ivysaur,1,0,0,0,0,0,0.0000375,0,0,0
31,Jigglypuff,2,1,1,1,0,0,0.0000375,3.01149,3,0.0007375
31,Kakuna,1,0,0,0,0,0,0.0000375,0.00158719,0,0.0007375
31,Mankey,1,1,1,1,1,1,0.0000375,1.8352,5.70187,0
31,Meowth,2,0,0,0,0,0,0.0000375,0.00740833,0,0.0007375
31,Metapod,0,0,0,0,0,0,0.0000375,0.0108705,0,0
31,Nidoking,1,0,0,0,0,0,0,0,1.01023,0.0007375
31,Nidoqueen,0,0,0,0,0,0,0.0000375,0.0460878,0,0
31,Nidorina,2,0,0,0,0,0,0.0000375,0,0,0
31,Nidorino,0,0,0,0,0,0,0,0.0387608,0,0
31,Ninetales,0,0,0,0,0,0,0.0000375,0,0,0.0007375
31,Oddish,1,1,1,8,5,5,0.0000579862,1.68514,102.794,0.0007375
31,Paras,1,0,0,0,0,0,0,0.0690668,1.90339,0
31,Parasect,0,0,0,0,0,0,0.0000375,0.011933,0.797241,0.0007375
31,Persian,0,0,0,0,0,0,0,0.0084117,3.81699,0
31,Pidgeot,0,0,0,0,0,0,0,0.0236089,0.953438,0.0007375
31,Pidgeotto,2,1,1,1,0,0,0,2.66984,21.1848,0
31,Pidgey,0,0,0,0,0,0,0,0,5.63981,0
31,Pikachu,0,0,0,0,0,0,0.0000375,0.0336504,0,0
31,Primeape,1,0,0,0,0,0,0.0000375,0.0465976,3.32776,0
31,Psyduck,0,0,0,0,0,0,0,0,0.258588,0.000737
31,Raichu,0,0,0,0,0,0,0,0,4.76338,0
31,Raticate,1,0,0,0,0,0,0,0.0421059,0,0.0007375
31,Rattata,1,0,0,0,0,0,0,0,0,0
31,Sandshrew,1,0,0,0,0,0,0.0000375,0.0641863,3.91201,0
31,Sandslash,3,0,0,0,0,0,0.0000375,0,3.2568,0
31,Spearow,1,0,0,0,0,0,0.0000375,0.0400638,0,0
31,Squirtle,1,0,0,0,0,0,0.0000375,0,0,0
31,Venomoth,0,0,0,0,0,0,0.0000375,0.0397459,2.95307,0.0007375
31,Venonat,0,0,0,0,0,0,0,0,0,0.0007375
31,Venusaur,0,0,0,0,0,0,0,0.044715,1.25832,0.0007375
31,Vileplume,1,0,0,0,0,0,0,0,0,0.0007375
31,Vulpix,0,0,0,0,0,0,0.0000375,0.0372013,0,0.0007375
31,Wartortle,0,0,0,0,0,0,0.0000375,0,5.80159,0
31,Weedle,0,0,0,0,0,0,0.0000375,0,0,0
31,Wigglytuff,1,1,1,1,0,0,0,3,24,0.0007375
31,Zubat,2,1,1,2,2,2,0.000057955,0.585532,11.0459,0.0009625
32,Arbok,3,3,3,1,0,0,0,3,5.30128,0
32,Beedrill,0,0,0,0,0,0,0.0000375,0.0256833,0,0.000075
32,Blastoise,1,0,0,0,0,0,0.0000375,0,6.06986,0
32,Bulbasaur,0,0,0,0,0,0,0.0000375,0,2.72708,0.000075
32,Butterfree,0,0,0,0,0,0,0.0000375,0.0343155,2.28021,0.000075
32,Caterpie,1,0,0,0,0,0,0.0000375,0,0,0.000075
32,Charizard,1,0,0,0,0,0,0.0000375,0.00213087,2.75388,0
32,Charmander,0,0,0,0,0,0,0,0,0,0
32,Charmeleon,0,0,0,0,0,0,0.0000375,0.0268747,0,0.000075
32,Clefable,0,0,0,0,0,0,0.0000375,0,0,0.000075
32,Clefairy,0,0,0,0,0,0,0,0.00830406,1.84582,0
32,Diglett,1,0,0,0,0,0,0.0000375,0,1.26542,0.000075
32,Dugtrio,1,0,0,0,0,0,0,0,4.10075,0.000075
32,Ekans,1,1,1,4,1,1,0.0000375,2.61817,70.4228,0
32,Fearow,0,0,0,0,0,0,0,0.0336567,0,0
32,Gloom,0,0,0,0,0,0,0.0000375,0,3.4827,0
32,Golbat,1,1,1,1,0,0,0.0000375,3.0389,3,0
32,Golduck,3,3,3,1,1,1,0.000075,0.99325,1.9865,0.0000375
32,Ivysaur,1,0,0,0,0,0,0.0000375,0,0,0.000075
32,Jigglypuff,1,1,1,1,0,0,0.0000375,3.0663,4.16652,0.000075
32,Kakuna,2,0,0,0,0,0,0.0000375,0.0254131,7.39037,0.000075
32,Mankey,1,1,1,1,1,1,0,1.59459,3.08926,0
32,Meowth,2,0,0,0,0,0,0.0000375,0,2.65904,0
32,Metapod,0,0,0,0,0,0,0.0000375,0.0124986,0,0
32,Nidoking,1,0,0,0,0,0,0.0000375,0.0717037,0,0
32,Nidoqueen,0,0,0,0,0,0,0.0000375,0.00967808,0,0.000075
32,Nidorina,1,0,0,0,0,0,0,0.0290519,9.10782,0
32,Nidorino,3,0,0,0,0,0,0,0.0368848,0,0.000075
32,Ninetales,0,0,0,0,0,0,0.0000375,0,4.51531,0.000075
32,Oddish,1,1,1,7,0,0,0,2.43822,119.473,0
32,Paras,0,0,0,0,0,0,0.0000375,0,0,0
32,Parasect,1,0,0,0,0,0,0.0000375,0.0293745,0,0
32,Persian,1,0,0,0,0,0,0,0.0022965,0,0.000075
32,Pidgeot,3,0,0,0,0,0,0.0000375,0.00562741,0,0
32,Pidgeotto,1,1,1,1,0,0,0.0000375,2.99999,19.9682,0.000075
32,Pidgey,2,0,0,0,0,0,0,0.0141163,0,0.000075
32,Pikachu,1,0,0,0,0,0,0.0000375,0,5.5213,0.000075
32,Primeape,0,0,0,0,0,0,0,0,0,0
32,Psyduck,1,0,0,0,0,0,0,0,0,0
32,Raichu,0,0,0,0,0,0,0,0.0239488,0,0
32,Raticate,0,0,0,0,0,0,0,0,0,0.000075
32,Rattata,0,0,0,0,0,0,0.0000375,0.091541,0,0.000075
32,Sandshrew,2,0,0,0,0,0,0,0.0298364,0,0.000075
32,Sandslash,0,0,0,0,0,0,0,0,0,0
32,Spearow,1,0,0,0,0,0,0,0.0825701,0,0
32,Squirtle,2,0,0,0,0,0,0.0000375,0,0,0.000075
32,Venomoth,2,0,0,0,0,0,0,0.00504849,0,0.000075
32,Venonat,1,0,0,0,0,0,0,0,4.60878,0
32,Venusaur,0,0,0,0,0,0,0,0.0066663,0.0588001,0.000075
32,Vileplume,1,0,0,0,0,0,0,0,2.40148,0.000075
32,Vulpix,1,0,0,0,0,0,0.0000375,0.0114158,0,0.000075
32,Wartortle,0,0,0,0,0,0,0,0.0751278,0,0.000075
32,Weedle,0,0,0,0,0,0,0.0000375,0,0.387976,0.000075
32,Wigglytuff,1,1,1,1,0,0,0.0000375,3.02837,27.8122,0.000075
32,Zubat,2,1,1,2,1,1,0.0000125,0.881937,7.56847,0.000075
33,Arbok,3,3,3,1,1,1,0.000075,1.65379,3.16132,0.0000375
33,Beedrill,2,0,0,0,0,0,0,0,0,0.000625
33,Blastoise,2,1,1,1,1,1,0.0000375,1.18524,1.18524,0.000625
33,Bulbasaur,2,0,0,0,0,0,0,0.000832771,0,0
33,Butterfree,0,0,0,0,0,0,0,0,0,0.000625
33,Caterpie,2,0,0,0,0,0,0.0000375,0,0,0.000625
33,Charizard,0,0,0,0,0,0,0.0000375,0,4.39544,0.000625
33,Charmander,0,0,0,0,0,0,0,0,0,0.000625
33,Charmeleon,1,0,0,0,0,0,0,0,2.06286,0.000625
33,Clefable,0,0,0,0,0,0,0,0,0.132757,0
33,Clefairy,0,0,0,0,0,0,0.0000375,0,0,0
33,Diglett,1,1,1,1,1,1,0,0.0319063,0.0638125,0.000625
33,Dugtrio,2,0,0,0,0,0,0.0000375,0.0421559,0,0
33,Ekans,1,1,1,3,1,1,0.0000375,2.90858,58.8923,0
33,Fearow,2,0,0,0,0,0,0.0000375,0,0,0.000625
33,Gloom,1,0,0,0,0,0,0,0,1.19283,0.000625
33,Golbat,1,1,1,1,1,1,0.0000375,1.00713,4.97052,0.000625
33,Golduck,3,3,3,1,1,1,0.00001875,0.9955,2.9865,0.0006625
33,Ivysaur,0,0,0,0,0,0,0,0,0,0
33,Jigglypuff,1,1,1,2,2,2,0.00006625,0.586806,6.45486,0.0002875
33,Kakuna,2,0,0,0,0,0,0.0000375,0,1.86886,0.000625
33,Mankey,2,1,1,1,0,0,0.0000375,0.7013,1.4026,0
33,Meowth,1,0,0,0,0,0,0.0000375,0.0296399,2.10959,0
33,Metapod,0,0,0,0,0,0,0,0,1.07813,0.000625
33,Nidoking,3,0,0,0,0,0,0,0.00823929,0,0
33,Nidoqueen,0,0,0,0,0,0,0.0000375,0,1.29401,0
33,Nidorina,1,0,0,0,0,0,0.0000375,0.015802,0,0.000625
33,Nidorino,1,0,0,0,0,0,0,0.052424,1.91973,0
33,Ninetales,2,0,0,0,0,0,0,0,5.87408,0.000625
33,Oddish,2,1,1,7,4,4,0.0000231488,1.83236,102.612,0.00125
33,Paras,2,0,0,0,0,0,0.0000375,0.0726695,0,0
33,Parasect,1,0,0,0,0,0,0.0000375,0,1.48906,0
33,Persian,0,0,0,0,0,0,0,0,10.1345,0
33,Pidgeot,0,0,0,0,0,0,0.0000375,0,0,0
33,Pidgeotto,1,1,1,4,4,4,0.0000197112,0.897574,27.1299,0.0005125
33,Pidgey,2,0,0,0,0,0,0,0.0355371,1.31262,0
33,Pikachu,0,0,0,0,0,0,0,0,0,0.000625
33,Primeape,0,0,0,0,0,0,0.0000375,0.0383431,0,0.000625
33,Psyduck,0,0,0,0,0,0,3.75,0.0510185,0,0
33,Raichu,1,0,0,0,0,0,0,0,0,0
33,Raticate,1,0,0,0,0,0,0,0,1.76747,0
33,Rattata,0,0,0,0,0,0,0,0.0435311,0,0
33,Sandshrew,1,0,0,0,0,0,0,0,0,0
33,Sandslash,1,0,0,0,0,0,0.0000375,0.047751,2.71891,0
33,Spearow,0,0,0,0,0,0,0,0.0738575,4.62679,0
33,Squirtle,1,0,0,0,0,0,0.0000375,0,0,0.000625
33,Venomoth,0,0,0,0,0,0,0.0000375,0.0419942,0,0.000625
33,Venonat,0,0,0,0,0,0,0.0000375,0,0,0
33,Venusaur,1,0,0,0,0,0,0,0,0.504871,0
33,Vileplume,1,0,0,0,0,0,0,0.0179323,4.43814,0.000625
33,Vulpix,0,0,0,0,0,0,0,0,0.768146,0
33,Wartortle,0,0,0,0,0,0,0.0000375,0.0668027,3.05166,0.000625
33,Weedle,0,0,0,0,0,0,0.0000375,0,3.72963,0
33,Wigglytuff,1,1,1,1,0,0,0.0000375,3.00384,28.7117,0.000625
33,Zubat,2,2,2,1,1,1,0.0000125,0.773112,5.93889,0.0007
34,Arbok,3,3,3,1,1,1,0.1425,1.44659,9.08397,0.4275
34,Beedrill,3,0,0,0,0,0,0.0225458,0.0195836,1.81957,0
34,Blastoise,0,0,0,0,0,0,0,0,0,0.4275
34,Bulbasaur,0,0,0,0,0,0,0,0,0,0
34,Butterfree,0,0,0,0,0,0,0.00424494,0,0,0.4275
34,Caterpie,2,0,0,0,0,0,0,0.0358802,1.97103,0
34,Charizard,2,0,0,0,0,0,0.000223076,0.0236641,0,0
34,Charmander,0,0,0,0,0,0,0,0,3.79567,0
34,Charmeleon,3,0,0,0,0,0,0.0154032,0.0536152,3.55741,0.4275
34,Clefable,1,1,1,7,7,7,0.000036765,0.0380744,1.80559,0.429375
34,Clefairy,0,0,0,0,0,0,0,0,3.28481,0.4275
34,Diglett,3,1,1,1,1,1,0.0389986,0.0448625,0.871229,0.4275
34,Dugtrio,1,1,1,1,1,1,0.0126659,0.0731976,0.2165,0
34,Ekans,1,1,1,3,1,1,0.0000375,2.86438,63.7039,0.427538
34,Fearow,0,0,0,0,0,0,0.0437237,0,5.04952,0
34,Gloom,1,0,0,0,0,0,0.0796626,0,0,0
34,Golbat,1,1,1,1,1,1,0,1.3585,6.03548,0
34,Golduck,3,3,3,1,0,0,0,3.02671,5.89102,0.4275
34,Ivysaur,1,0,0,0,0,0,0,0,0,0.4275
34,Jigglypuff,2,1,1,1,1,1,0.00808023,1.09641,14.0655,0.0001125
34,Kakuna,0,0,0,0,0,0,0.02068,0.0945348,0.43492,0.4275
34,Mankey,2,0,0,0,0,0,0,0,11.0668,0.4275
34,Meowth,2,0,0,0,0,0,0.0219199,0.050212,0,0
34,Metapod,0,0,0,0,0,0,0,0,0,0.4275
34,Nidoking,0,0,0,0,0,0,0.0625269,0.0190193,0,0
34,Nidoqueen,1,0,0,0,0,0,0.0416892,0,2.4253,0
34,Nidorina,1,0,0,0,0,0,0,0.0400622,1.25633,0.4275
34,Nidorino,2,0,0,0,0,0,0.00902193,0,4.51561,0.4275
34,Ninetales,1,0,0,0,0,0,0.0402836,0.0537522,0,0.4275
34,Oddish,1,1,1,6,2,2,0.0318225,2.25369,105.923,0.427675
34,Paras,1,0,0,0,0,0,0.00812445,0,0.0511704,0
34,Parasect,0,0,0,0,0,0,0,0.0181565,0,0.4275
34,Persian,0,0,0,0,0,0,0,0,0,0.4275
34,Pidgeot,0,0,0,0,0,0,0.0294247,0,0,0.4275
34,Pidgeotto,1,1,1,5,3,3,0.0000203125,1.02883,38.5117,0.0004875
34,Pidgey,1,0,0,0,0,0,0,0,12.9751,0.4275
34,Pikachu,0,0,0,0,0,0,0,0,0,0.4275
34,Primeape,0,0,0,0,0,0,0,0.0205809,0,0
34,Psyduck,1,1,1,1,1,1,0,0.00701117,3.75,0.427
34,Raichu,0,0,0,0,0,0,0,0.0190851,1.74348,0.4275
34,Raticate,2,0,0,0,0,0,0.0411481,0,0.630704,0
34,Rattata,0,0,0,0,0,0,0.0063622,0,0.585289,0.4275
34,Sandshrew,1,0,0,0,0,0,0,0.00525118,0,0
34,Sandslash,2,0,0,0,0,0,0.041983,0.0768255,0,0
